Source,Target,Type,Id,Label,Weight
163,139,Undirected,46192,,15
1028,85,Undirected,46193,,15
1390,34,Undirected,46194,,15
54,1452,Undirected,46196,,15
54,390,Undirected,46197,,15
54,132,Undirected,46199,,29
54,255,Undirected,46200,,15
54,1545,Undirected,46202,,15
54,819,Undirected,46205,,29
54,1546,Undirected,46206,,15
54,773,Undirected,46208,,15
174,106,Undirected,46212,,15
174,85,Undirected,46213,,29
174,18,Undirected,46214,,30
174,33,Undirected,46215,,30
660,129,Undirected,46216,,15
6,269,Undirected,46217,,15
6,552,Undirected,46218,,15
6,1452,Undirected,46221,,29
6,1006,Undirected,46225,,29
6,245,Undirected,46227,,15
6,417,Undirected,46228,,15
6,660,Undirected,46232,,15
6,339,Undirected,46233,,15
6,1047,Undirected,46234,,15
6,1077,Undirected,46235,,30
6,836,Undirected,46236,,30
6,617,Undirected,46237,,15
6,669,Undirected,46239,,15
6,261,Undirected,46240,,30
6,266,Undirected,46243,,15
6,1547,Undirected,46244,,15
6,264,Undirected,46245,,15
6,1518,Undirected,46246,,15
6,577,Undirected,46248,,30
87,155,Undirected,46250,,15
1154,87,Undirected,46251,,15
1154,21,Undirected,46252,,15
894,27,Undirected,46253,,15
894,193,Undirected,46254,,15
894,556,Undirected,46255,,15
758,284,Undirected,46257,,15
148,597,Undirected,46258,,15
12,1055,Undirected,46261,,15
12,1173,Undirected,46262,,15
12,221,Undirected,46264,,15
12,1548,Undirected,46266,,15
12,801,Undirected,46267,,15
12,373,Undirected,46268,,15
12,326,Undirected,46273,,15
12,1024,Undirected,46274,,15
12,169,Undirected,46277,,15
12,494,Undirected,46278,,15
12,479,Undirected,46279,,15
202,238,Undirected,46281,,15
202,304,Undirected,46286,,15
202,224,Undirected,46287,,15
202,133,Undirected,46288,,15
75,256,Undirected,46290,,15
75,40,Undirected,46291,,15
137,451,Undirected,46293,,15
137,338,Undirected,46295,,15
2389,0,Undirected,46298,,15
66,115,Undirected,46299,,15
66,85,Undirected,46300,,15
66,426,Undirected,46302,,15
66,1549,Undirected,46303,,15
66,47,Undirected,46305,,15
1051,0,Undirected,46307,,15
598,125,Undirected,46308,,15
598,28,Undirected,46309,,15
598,532,Undirected,46310,,15
74,1089,Undirected,46311,,15
74,390,Undirected,46313,,15
74,468,Undirected,46314,,15
74,342,Undirected,46315,,15
74,900,Undirected,46316,,15
74,411,Undirected,46317,,15
74,42,Undirected,46318,,15
74,311,Undirected,46319,,15
74,556,Undirected,46320,,29
74,395,Undirected,46322,,15
74,1198,Undirected,46324,,15
74,670,Undirected,46325,,15
834,11,Undirected,46326,,15
469,90,Undirected,46328,,15
469,20,Undirected,46330,,15
155,82,Undirected,46333,,15
155,101,Undirected,46335,,15
1718,0,Undirected,46336,,15
256,1257,Undirected,46338,,15
1742,52,Undirected,46339,,15
2509,561,Undirected,46340,,15
854,165,Undirected,46341,,15
2413,600,Undirected,46342,,15
128,32,Undirected,46343,,15
1548,3,Undirected,46345,,15
15,581,Undirected,46346,,15
15,112,Undirected,46347,,15
15,1550,Undirected,46348,,15
15,533,Undirected,46349,,15
15,408,Undirected,46350,,15
15,632,Undirected,46352,,15
15,378,Undirected,46354,,15
106,115,Undirected,46355,,29
106,345,Undirected,46356,,15
106,434,Undirected,46357,,15
106,91,Undirected,46358,,15
106,30,Undirected,46359,,15
1828,0,Undirected,46360,,15
23,1551,Undirected,46361,,15
23,58,Undirected,46362,,15
23,1552,Undirected,46363,,15
23,144,Undirected,46364,,15
23,41,Undirected,46365,,15
90,82,Undirected,46367,,29
90,42,Undirected,46368,,15
90,124,Undirected,46369,,15
90,276,Undirected,46371,,15
310,375,Undirected,46373,,15
310,125,Undirected,46374,,15
310,46,Undirected,46375,,15
529,421,Undirected,46377,,15
529,1554,Undirected,46378,,15
529,20,Undirected,46379,,15
53,420,Undirected,46380,,29
53,149,Undirected,46381,,15
53,205,Undirected,46382,,15
53,38,Undirected,46384,,15
53,518,Undirected,46390,,15
53,378,Undirected,46391,,30
53,701,Undirected,46393,,15
53,842,Undirected,46397,,15
130,12,Undirected,46398,,15
994,7,Undirected,46399,,15
409,18,Undirected,46400,,15
409,30,Undirected,46401,,15
971,1159,Undirected,46402,,15
1480,139,Undirected,46403,,15
1480,882,Undirected,46404,,15
88,285,Undirected,46405,,15
114,84,Undirected,46407,,15
114,154,Undirected,46408,,15
67,121,Undirected,46410,,15
59,27,Undirected,46411,,15
1218,2,Undirected,46412,,15
1218,111,Undirected,46413,,15
1282,1219,Undirected,46414,,15
1282,1212,Undirected,46415,,15
1282,1220,Undirected,46416,,15
270,28,Undirected,46417,,15
270,64,Undirected,46418,,15
524,86,Undirected,46419,,15
524,75,Undirected,46420,,15
42,132,Undirected,46421,,15
42,120,Undirected,46422,,15
42,66,Undirected,46423,,15
42,52,Undirected,46424,,15
42,224,Undirected,46425,,15
43,164,Undirected,46427,,15
43,125,Undirected,46428,,15
43,602,Undirected,46429,,15
678,11,Undirected,46430,,15
85,145,Undirected,46431,,15
85,348,Undirected,46433,,15
85,255,Undirected,46435,,15
85,1456,Undirected,46437,,15
85,1494,Undirected,46438,,15
85,360,Undirected,46439,,15
85,267,Undirected,46443,,15
85,142,Undirected,46444,,15
85,154,Undirected,46445,,30
85,514,Undirected,46446,,15
445,14,Undirected,46447,,15
522,27,Undirected,46448,,15
522,25,Undirected,46449,,15
516,155,Undirected,46452,,15
516,49,Undirected,46453,,15
626,33,Undirected,46457,,15
1319,11,Undirected,46458,,15
1740,25,Undirected,46459,,15
1105,33,Undirected,46460,,15
1105,4,Undirected,46461,,15
1105,1,Undirected,46462,,15
1497,518,Undirected,46463,,15
1552,1555,Undirected,46464,,15
211,32,Undirected,46465,,15
172,53,Undirected,46467,,15
172,360,Undirected,46468,,15
172,61,Undirected,46469,,15
281,24,Undirected,46471,,15
1048,6,Undirected,46473,,15
651,291,Undirected,46474,,15
83,84,Undirected,46476,,15
83,107,Undirected,46477,,15
265,21,Undirected,46479,,29
1639,1371,Undirected,46481,,15
1224,291,Undirected,46483,,15
1179,102,Undirected,46484,,15
1522,12,Undirected,46485,,15
1522,36,Undirected,46486,,15
376,21,Undirected,46487,,15
376,2,Undirected,46488,,15
655,54,Undirected,46489,,15
753,74,Undirected,46490,,15
580,28,Undirected,46492,,29
580,40,Undirected,46494,,15
587,86,Undirected,46495,,15
587,174,Undirected,46496,,15
360,53,Undirected,46498,,15
360,176,Undirected,46499,,15
175,238,Undirected,46500,,15
175,155,Undirected,46501,,15
175,399,Undirected,46502,,15
175,224,Undirected,46503,,15
175,92,Undirected,46504,,15
76,125,Undirected,46505,,15
76,78,Undirected,46506,,15
76,84,Undirected,46507,,15
76,9,Undirected,46508,,15
943,288,Undirected,46509,,15
981,943,Undirected,46510,,15
679,1556,Undirected,46511,,15
679,29,Undirected,46512,,15
403,118,Undirected,46513,,15
1044,234,Undirected,46514,,15
387,86,Undirected,46515,,15
387,20,Undirected,46516,,15
1297,0,Undirected,46517,,15
824,4,Undirected,46520,,15
72,296,Undirected,46524,,15
72,225,Undirected,46525,,15
72,153,Undirected,46526,,15
72,159,Undirected,46527,,15
372,54,Undirected,46528,,15
372,33,Undirected,46530,,15
372,9,Undirected,46531,,15
802,28,Undirected,46532,,15
802,4,Undirected,46535,,15
2801,764,Undirected,46536,,15
474,1214,Undirected,46539,,15
474,1140,Undirected,46540,,15
474,27,Undirected,46541,,15
474,1215,Undirected,46542,,15
474,12,Undirected,46543,,29
474,25,Undirected,46544,,15
359,27,Undirected,46545,,15
124,22,Undirected,46548,,15
124,176,Undirected,46550,,15
794,11,Undirected,46551,,15
227,114,Undirected,46552,,15
227,752,Undirected,46553,,15
227,157,Undirected,46554,,15
227,1559,Undirected,46555,,15
161,3,Undirected,46556,,15
161,331,Undirected,46557,,15
161,84,Undirected,46558,,15
2519,884,Undirected,46559,,15
190,225,Undirected,46560,,15
190,176,Undirected,46561,,15
190,33,Undirected,46562,,30
190,111,Undirected,46564,,15
719,927,Undirected,46565,,15
442,1328,Undirected,46566,,29
21,705,Undirected,46568,,15
21,528,Undirected,46569,,15
21,319,Undirected,46570,,15
21,1397,Undirected,46572,,15
21,348,Undirected,46574,,15
21,572,Undirected,46575,,15
21,417,Undirected,46577,,15
21,163,Undirected,46580,,15
21,1494,Undirected,46581,,15
21,1060,Undirected,46582,,15
21,1296,Undirected,46583,,15
21,359,Undirected,46585,,15
21,794,Undirected,46586,,15
21,642,Undirected,46587,,15
21,1199,Undirected,46589,,15
21,575,Undirected,46590,,15
21,318,Undirected,46591,,15
21,816,Undirected,46595,,15
593,12,Undirected,46597,,15
693,54,Undirected,46598,,15
693,720,Undirected,46599,,15
693,7,Undirected,46600,,15
446,15,Undirected,46603,,15
446,65,Undirected,46605,,15
373,46,Undirected,46608,,15
373,291,Undirected,46609,,15
1860,0,Undirected,46611,,15
434,166,Undirected,46612,,15
434,232,Undirected,46614,,15
434,92,Undirected,46615,,15
2764,0,Undirected,46616,,15
60,1560,Undirected,46617,,15
60,43,Undirected,46618,,15
60,78,Undirected,46619,,15
60,107,Undirected,46620,,15
60,259,Undirected,46621,,15
484,1561,Undirected,46623,,15
484,18,Undirected,46624,,15
889,852,Undirected,46626,,15
110,1486,Undirected,46627,,15
110,32,Undirected,46628,,29
26,319,Undirected,46632,,15
26,29,Undirected,46633,,15
26,480,Undirected,46634,,15
26,117,Undirected,46635,,15
26,78,Undirected,46636,,15
331,1562,Undirected,46637,,15
331,395,Undirected,46638,,15
331,4,Undirected,46639,,15
331,65,Undirected,46640,,15
1308,1,Undirected,46642,,15
52,119,Undirected,46645,,15
52,1242,Undirected,46646,,15
52,348,Undirected,46647,,15
52,449,Undirected,46648,,15
52,120,Undirected,46649,,15
52,105,Undirected,46650,,15
52,107,Undirected,46651,,15
52,206,Undirected,46652,,15
52,396,Undirected,46653,,15
183,225,Undirected,46655,,15
183,1563,Undirected,46656,,15
28,555,Undirected,46657,,15
28,314,Undirected,46658,,15
28,219,Undirected,46659,,15
28,533,Undirected,46660,,15
28,480,Undirected,46661,,15
28,148,Undirected,46664,,15
28,957,Undirected,46665,,15
28,227,Undirected,46666,,15
28,518,Undirected,46667,,15
28,261,Undirected,46668,,29
28,428,Undirected,46669,,15
28,216,Undirected,46670,,15
399,6,Undirected,46674,,15
399,2,Undirected,46675,,15
1124,11,Undirected,46676,,15
837,228,Undirected,46678,,15
594,1564,Undirected,46680,,15
93,229,Undirected,46681,,15
93,661,Undirected,46682,,15
93,14,Undirected,46684,,15
68,164,Undirected,46687,,15
68,125,Undirected,46688,,15
68,89,Undirected,46689,,15
68,102,Undirected,46690,,15
201,29,Undirected,46691,,29
201,153,Undirected,46693,,15
201,505,Undirected,46694,,15
123,1357,Undirected,46698,,15
123,305,Undirected,46699,,15
49,858,Undirected,46700,,15
49,416,Undirected,46703,,15
49,120,Undirected,46704,,15
49,923,Undirected,46705,,15
49,409,Undirected,46707,,15
49,194,Undirected,46708,,15
49,387,Undirected,46709,,15
49,152,Undirected,46710,,15
49,64,Undirected,46714,,15
49,118,Undirected,46716,,15
5,174,Undirected,46719,,29
5,529,Undirected,46720,,15
5,42,Undirected,46721,,15
5,43,Undirected,46722,,15
5,161,Undirected,46723,,15
5,201,Undirected,46724,,15
5,56,Undirected,46726,,15
5,207,Undirected,46727,,15
5,159,Undirected,46729,,15
649,945,Undirected,46732,,15
366,29,Undirected,46734,,15
366,47,Undirected,46735,,15
2138,879,Undirected,46737,,15
146,50,Undirected,46738,,15
1239,1550,Undirected,46739,,15
63,22,Undirected,46742,,15
63,234,Undirected,46743,,15
134,118,Undirected,46745,,15
617,86,Undirected,46746,,15
617,53,Undirected,46747,,15
617,415,Undirected,46748,,15
617,102,Undirected,46749,,15
1741,4,Undirected,46750,,15
2810,0,Undirected,46751,,15
309,554,Undirected,46752,,15
309,10,Undirected,46753,,15
16,33,Undirected,46755,,15
16,36,Undirected,46756,,15
35,21,Undirected,46757,,15
35,65,Undirected,46758,,15
518,140,Undirected,46759,,15
584,36,Undirected,46761,,15
18,860,Undirected,46762,,15
18,233,Undirected,46765,,15
18,137,Undirected,46767,,15
18,81,Undirected,46769,,15
18,504,Undirected,46770,,15
18,207,Undirected,46771,,15
18,381,Undirected,46773,,29
18,305,Undirected,46774,,15
18,1285,Undirected,46775,,15
374,38,Undirected,46776,,15
374,11,Undirected,46777,,15
838,36,Undirected,46779,,15
349,61,Undirected,46782,,15
7,898,Undirected,46784,,15
7,636,Undirected,46785,,15
7,1282,Undirected,46786,,15
7,951,Undirected,46788,,15
7,600,Undirected,46790,,15
7,1566,Undirected,46791,,15
7,382,Undirected,46792,,15
7,1309,Undirected,46793,,15
7,803,Undirected,46795,,15
7,139,Undirected,46796,,15
7,1441,Undirected,46797,,15
7,1567,Undirected,46798,,15
7,514,Undirected,46799,,15
0,1568,Undirected,46801,,15
0,1569,Undirected,46802,,29
0,1570,Undirected,46803,,15
0,1536,Undirected,46804,,15
0,180,Undirected,46805,,15
0,1571,Undirected,46807,,15
0,1083,Undirected,46810,,15
0,1574,Undirected,46811,,29
0,1575,Undirected,46815,,15
0,1323,Undirected,46819,,15
0,1577,Undirected,46820,,15
0,1407,Undirected,46821,,15
0,987,Undirected,46822,,15
0,1578,Undirected,46823,,15
0,1124,Undirected,46824,,15
0,1579,Undirected,46825,,15
0,1580,Undirected,46828,,15
0,1581,Undirected,46829,,15
0,241,Undirected,46832,,15
0,197,Undirected,46833,,15
0,944,Undirected,46834,,15
0,1582,Undirected,46835,,15
0,1583,Undirected,46837,,15
0,1584,Undirected,46838,,15
0,1586,Undirected,46840,,15
0,1285,Undirected,46841,,15
0,1460,Undirected,46842,,15
0,1587,Undirected,46844,,15
0,1563,Undirected,46845,,15
0,1463,Undirected,46847,,15
46,205,Undirected,46849,,15
46,125,Undirected,46850,,15
46,364,Undirected,46851,,15
46,564,Undirected,46852,,15
46,134,Undirected,46853,,15
46,839,Undirected,46854,,15
46,280,Undirected,46855,,15
504,344,Undirected,46856,,15
504,151,Undirected,46857,,15
325,8,Undirected,46858,,30
225,121,Undirected,46860,,15
839,12,Undirected,46862,,29
839,24,Undirected,46863,,30
237,25,Undirected,46864,,15
94,70,Undirected,46865,,15
94,163,Undirected,46866,,15
94,626,Undirected,46867,,15
1877,78,Undirected,46868,,15
4132,1588,Undirected,46869,,15
1310,586,Undirected,46871,,15
176,3,Undirected,46872,,15
176,246,Undirected,46873,,15
176,240,Undirected,46876,,15
188,214,Undirected,46879,,15
24,401,Undirected,46882,,15
24,1589,Undirected,46883,,15
24,885,Undirected,46884,,29
24,191,Undirected,46885,,29
24,477,Undirected,46886,,15
24,516,Undirected,46891,,29
24,580,Undirected,46892,,15
24,442,Undirected,46893,,15
24,1190,Undirected,46895,,15
24,820,Undirected,46897,,15
24,942,Undirected,46899,,15
24,312,Undirected,46900,,15
24,422,Undirected,46901,,15
24,607,Undirected,46903,,15
24,984,Undirected,46904,,15
24,142,Undirected,46905,,30
304,94,Undirected,46907,,15
304,228,Undirected,46909,,15
304,118,Undirected,46910,,15
357,11,Undirected,46911,,15
1435,12,Undirected,46912,,15
471,522,Undirected,46913,,15
25,420,Undirected,46915,,29
25,465,Undirected,46918,,29
25,515,Undirected,46919,,29
25,770,Undirected,46921,,15
25,1090,Undirected,46924,,15
25,1590,Undirected,46925,,15
25,529,Undirected,46926,,29
25,59,Undirected,46927,,15
25,859,Undirected,46928,,15
25,977,Undirected,46929,,15
25,746,Undirected,46930,,15
25,312,Undirected,46931,,15
25,1033,Undirected,46933,,15
25,433,Undirected,46935,,15
25,883,Undirected,46936,,15
311,405,Undirected,46939,,15
535,121,Undirected,46940,,15
535,83,Undirected,46941,,15
78,32,Undirected,46943,,15
78,182,Undirected,46944,,15
78,161,Undirected,46945,,15
78,1253,Undirected,46946,,15
78,556,Undirected,46947,,15
89,31,Undirected,46950,,15
89,836,Undirected,46951,,15
89,134,Undirected,46953,,15
89,234,Undirected,46956,,30
89,64,Undirected,46957,,15
273,33,Undirected,46958,,15
33,119,Undirected,46959,,29
33,901,Undirected,46961,,15
33,253,Undirected,46962,,15
33,75,Undirected,46964,,15
33,106,Undirected,46965,,15
33,42,Undirected,46966,,15
33,1336,Undirected,46967,,15
33,265,Undirected,46968,,15
33,851,Undirected,46970,,29
33,612,Undirected,46972,,15
33,1151,Undirected,46973,,15
33,1593,Undirected,46975,,15
33,44,Undirected,46976,,30
33,737,Undirected,46978,,15
1151,470,Undirected,46979,,15
1151,879,Undirected,46980,,15
1956,11,Undirected,46981,,15
84,1271,Undirected,46985,,15
84,208,Undirected,46986,,15
234,1594,Undirected,46988,,15
234,805,Undirected,46994,,15
91,115,Undirected,46995,,15
91,402,Undirected,46996,,15
91,31,Undirected,46997,,15
91,83,Undirected,46998,,15
91,403,Undirected,46999,,15
91,176,Undirected,47000,,15
91,84,Undirected,47001,,29
91,258,Undirected,47002,,15
91,92,Undirected,47003,,15
1009,11,Undirected,47005,,15
80,239,Undirected,47006,,15
153,125,Undirected,47009,,15
153,280,Undirected,47012,,15
662,8,Undirected,47014,,15
666,21,Undirected,47015,,15
179,129,Undirected,47016,,15
179,102,Undirected,47017,,15
301,0,Undirected,47019,,15
543,74,Undirected,47020,,15
669,86,Undirected,47023,,15
669,811,Undirected,47024,,15
556,7,Undirected,47026,,15
820,434,Undirected,47028,,15
224,361,Undirected,47029,,15
224,3,Undirected,47030,,15
224,98,Undirected,47031,,15
224,534,Undirected,47032,,15
873,719,Undirected,47034,,15
1232,1282,Undirected,47035,,15
505,298,Undirected,47036,,15
505,125,Undirected,47037,,15
505,417,Undirected,47038,,15
350,6,Undirected,47039,,15
350,12,Undirected,47040,,15
261,7,Undirected,47042,,15
261,8,Undirected,47043,,15
140,361,Undirected,47044,,15
140,172,Undirected,47045,,15
140,26,Undirected,47046,,15
140,49,Undirected,47047,,15
140,176,Undirected,47048,,15
140,64,Undirected,47049,,15
140,9,Undirected,47050,,15
1267,78,Undirected,47054,,15
344,1560,Undirected,47055,,15
344,393,Undirected,47056,,15
344,4,Undirected,47058,,15
871,46,Undirected,47059,,15
1917,25,Undirected,47063,,15
630,259,Undirected,47065,,15
630,619,Undirected,47066,,15
13,1596,Undirected,47068,,15
13,1597,Undirected,47069,,15
1798,0,Undirected,47071,,15
421,22,Undirected,47072,,15
421,15,Undirected,47074,,29
421,84,Undirected,47075,,15
1580,1190,Undirected,47076,,15
1580,198,Undirected,47077,,15
64,238,Undirected,47078,,15
64,84,Undirected,47079,,15
64,91,Undirected,47080,,15
64,481,Undirected,47081,,15
56,420,Undirected,47082,,15
56,108,Undirected,47083,,15
56,125,Undirected,47084,,29
56,38,Undirected,47085,,15
56,53,Undirected,47086,,15
56,63,Undirected,47087,,15
56,44,Undirected,47089,,15
56,150,Undirected,47090,,29
56,489,Undirected,47091,,15
223,12,Undirected,47092,,15
9,1440,Undirected,47095,,15
9,1300,Undirected,47096,,15
9,230,Undirected,47097,,15
9,102,Undirected,47098,,15
438,27,Undirected,47099,,29
412,7,Undirected,47100,,15
2835,1,Undirected,47101,,15
257,304,Undirected,47102,,15
257,50,Undirected,47103,,15
819,6,Undirected,47104,,15
907,54,Undirected,47105,,15
1892,0,Undirected,47106,,15
129,32,Undirected,47107,,15
129,125,Undirected,47108,,29
129,533,Undirected,47109,,15
129,1598,Undirected,47110,,15
388,74,Undirected,47112,,15
107,207,Undirected,47114,,29
107,40,Undirected,47115,,15
823,25,Undirected,47117,,15
3013,336,Undirected,47118,,15
258,155,Undirected,47119,,15
258,304,Undirected,47120,,15
258,78,Undirected,47121,,15
258,224,Undirected,47122,,15
400,229,Undirected,47123,,15
400,74,Undirected,47125,,15
400,90,Undirected,47126,,15
400,14,Undirected,47128,,15
1399,0,Undirected,47129,,15
144,203,Undirected,47131,,15
291,125,Undirected,47133,,15
291,90,Undirected,47134,,15
291,73,Undirected,47136,,15
1651,279,Undirected,47137,,15
574,848,Undirected,47138,,15
840,45,Undirected,47139,,15
840,6,Undirected,47140,,15
431,2,Undirected,47141,,15
62,65,Undirected,47143,,15
1515,0,Undirected,47145,,15
791,6,Undirected,47146,,15
791,25,Undirected,47147,,15
506,4,Undirected,47148,,15
599,54,Undirected,47150,,15
333,29,Undirected,47151,,15
333,33,Undirected,47153,,15
333,10,Undirected,47154,,15
333,4,Undirected,47156,,15
632,140,Undirected,47157,,15
632,2,Undirected,47158,,30
206,29,Undirected,47159,,15
575,12,Undirected,47162,,15
